hospital_id,district_id,hospital_name,address,pincode,latitude,longitude,mco_contact_number,total_beds,hospital_type,government_subtype
1915,22,SUYOG HOSPITAL,"2 ND FLOOR,PANCHAVTI,DINDORI ROAD ,KRUSHI UTPANNA BAZAR SAMITI SANKUL,NASHIK?%27,%27HSI27391%27)",422003.0,20.080116,74.109816,9422254748.0,50,Corporate,
1916,25,SWA. SUKHALALJI KHABIYA JAIN DHARMARTH HOSPITAL,"AZAD CHOWK RAJGURUNAGAR, KUMBHAR AALI ROAD RAJGURUNAGAR TAL KHED DIST PUNE-410505",410505.0,18.988502,73.63596,8208008136.0,42,Corporate,
1917,36,SWAMI SHRADDHANAND HOSPITAL,"3K , 3D &3E,NIRMAL VILLAGE,NIRMAL VILLAGE, NEAR SHANKARACHARYA SAMADI MANDIR , VASAI - WEST",401304.0,19.4002916,72.7776873,9223344950.0,50,Corporate,
1918,19,"SWAMI VIVEKANAND MEDICAL MISSION (AROGYA SEVA KENDRA , KHAPRI - PARSODI)","C/O Swami Vivekanand Medical Mission, Parsodi, Khapri, Khapri, Nagpur, Maharashtra",441108.0,20.859476,78.969831,9960500574.0,50,Corporate,
1919,35,SWARAASHI NETRALAYA,"1ST FLOOR PRIYADARSHANI SOC. , A K JOSHI ENGLISH HIGH SCHOOL , MAHATMA PHULE MARG - 400062",400062.0,19.295112535714285,73.01962990809524,9769222020.0,2,Corporate,
1920,19,SWARAJYAM SUPERSPECIALITY AND CANCER HOSPITAL,"AV MEDICARE CHATRAPATI SAQURE  , WARDHA ROAD NAGPUR , 440020",440020.0,21.12258333,79.07325,9822710859.0,10,Corporate,
1921,15,SWASTIK,"29,BEHIND SAI DARSHAN HOTEL,TARARANI CHOWK,KOLHAPUR",416003.0,16.43108333,74.14144444,7709112222.0,50,Corporate,
1922,24,SWATI CRITICARE ICU & ACCIDENT HOSPITAL,"198,S.NO.295,BASMATH ROAD,SHIVAJI HOUSING SOCIETY,SHIVAJINAGAR,VASANT RAO NAIK STATUE,PARBHANI",431401.0,19.269567,76.774114,7066179252.0,50,Corporate,
1923,28,SYNERGY MULTI SPECIALTY HOSPITAL PRIVATE LIMITED,"CTS NO. 10247 A/5, NEAR S.T. WORKSHOP,SANGLI-MIRAJ ROAD,CHANDANWADI",416410.0,17.0348056,74.6018333,9822348142.0,200,Corporate,
1924,19,SYNERGY MULTISPECIALITY HOSPITAL,42  43 HNo 1712C 42 43 Prabhu Society Beside St Vincent Palloti School Gorewada Ring Road Gorewada Ring Road 440013,440013.0,21.17966667,79.055,9325673437.0,30,Corporate,
1925,6,Sable Surgical Hospital,"NH222, Majalgaon431142",431142.0,19.22244,76.151563,9422242151.0,50,Corporate,
1926,15,Sachin Multispeciality Hospital Unit Of Sunshine Cardiac Center LLP,"1730,kolhapur,RAJARAMPURI 6TH LANE,near shri ram high school,",416008.0,16.68958333,74.24847222,9545416161.0,42,Corporate,
1927,17,Sadashiv Kanhoji Patil Mun. Hospital,,,19.446040649122807,72.36373664912281,,30,Government,
1928,1,Sahrudaya Healthcare Pvt. Lids Medicover Hospital,"NEW AKOLE ROAD,NEAR B ED COLLEGE,AHMADNAGAR",422605.0,19.612829,74.101239,9921599215.0,110,Corporate,
1929,23,Sahyaadrie Multispeciality Hospitals,27/2383 - DIC road kakade plot Osmanabad - 413501,413501.0,18.408779,76.559758,8668454827.0,50,Corporate,
1930,20,Sahyadri Hospital,TAL GALLI DEGLUR - 431717,431717.0,19.2,77.4,8275458081.0,40,Corporate,
1931,14,Sahyadri Hospital,"11389/A/111/112, Near Civil Hospital , Jalna %E2%80%93 431203",431203.0,19.84,75.89,9422177874.0,30,Corporate,
1932,29,Sahyadri Karad Hospitals Pvt.Ltd.,"1361/A,1115,1116,A/P Warunji Phata,Karad - Warunji road,Near Koyana River,SATARA",415110.0,17.6881944,74.0068333,9673338222.0,160,Corporate,
1933,7,Sahyog Hospital,"MEHKAR,  Dongao Road, Mehkar, 443301",443301.0,20.13966,76.563,9503023631.0,10,Corporate,
1934,34,Sai Asha Hospital,"261,Shinde plot,Shinde plot ,shivaji Gardan Road,Near Shivaji Garden,YAVATMAL",445001.0,20.4131111,78.1337777,9158522111.0,20,Corporate,
1935,35,Sai City Hospital & Medical Research Center,"B Cabin Road , Navre Nagar, Ambernath East - 421501",421501.0,19.2072778,73.18275,8975303482.0,46,Corporate,
1936,16,Sai Critical hospital,"Chh. Shivaji Maharaj Chowk, Davne complex, Nilnga - 413521",413521.0,18.1286527,76.7503278,9518354082.0,30,Corporate,
1937,7,Sai Hospital,"Jalamb Rd, Madhav Nagar, Khamgaon,",444303.0,20.348496,76.113151,9970104122.0,50,Corporate,
1938,35,"Sai Hospital , Dombivali","Vaibhav Nagari, Katai Naka, Kalyan Shil Road,",421201.0,19.2167,73.0833,7400464468.0,45,Corporate,
1939,4,"Sai Hospital, Paithan",,,19.944847311671925,75.41925964069401,,30,Corporate,
1940,28,"Sai Hospital,Shirala,Pvt,Sangli","SH 111,32;Shirala,Near S.T.Stand ; 32 Shirala,SANGLI",415408.0,17.01,74.11,8652195999.0,30,Corporate,
1941,23,Sai Multispecility Hospital,"466,NEAR ADARSH COLLEGE,MAIN ROAD,OSMANABAD",413606.0,17.8319935,76.6252018,9423341762.0,50,Corporate,
1942,34,Sai Rugnalaya,Umarkhed Devi Road 445206,445206.0,19.6008611,77.6906388,9422168249.0,10,Corporate,
1943,22,Sai Seva Multispeciality Hospital,"GUT no.604 Plot no.14,15,16,Vichur -Yeola rd,Behind Kinara Hotel,Sai seva nager, Vinchur,NASHIK",422305.0,20.080114,74.109818,9665713388.0,50,Corporate,
1944,7,Saibai Mote Subdistrict Hospital,"222,Near Railway Gate, Shegaon,Akot Road,railway gate,BULDHANA",444203.0,20.85682,76.70099,9021509154.0,100,Government,DHS
1945,31,"Saifee Hospital,Solapur North,Pvt","370,-6-7, SOCALE COLLGE, MUSLIM PACCHA PETH SOLAPUR, NEAR SOCALE COLLGE, Solapur- 413005",413005.0,17.6816944,75.9273056,9823117786.0,35,Corporate,
1946,17,Saint Georges Hospital,,,19.446040649122807,72.36373664912281,,467,Government,DMER
1947,31,"Saisanjivani Hospital And Healrhcare LLP,Barshi,Solapur,Pvt.",GANDHI STOP PARANDA ROAD BARSHI SOLAPUR 413411,413411.0,17.5151667,75.4466667,9764514477.0,30,Corporate,
1948,25,"Saiseva Multispeciality Hospital And Icu,Baramati,Pvt,Pune","BARAMATI NIRA ROAD, WAGHALWADI, Pune- 412306",412306.0,18.105279,74.352882,9750871008.0,30,Corporate,
1949,14,Sajeevani Multispecialty hospital,"SANJEEVANI MULTISPECILTY HOSPITAL,17, RUSHI PARK,AMBAD CHOFULLY,AMBAD MANTHA HIGHWAY,JALNA",431203.0,19.84,75.89,9423154667.0,50,Corporate,
1950,23,Samarpan Childrens Hospital,"Bharat vidyalay complex , 1st floor, Near Bus Stand, Umerga- 413606",413606.0,17.8319935,76.6252018,8977523938.0,30,Corporate,
1951,31,"Samarth Balrugnalaya Karmala,Solapur","1838,KARMALA CITY,PUNE ROAD,HIGH SCHOOL MGHS,SOLAPUR",413203.0,18.399294,75.187136,9403290274.0,30,Corporate,
1952,22,Samarth Children Hospital,"satana road,Above janalaxmi bank I,Malegaon,NASHIK",423203.0,20.5533619,74.5080312,9422945352.0,32,Corporate,
1953,25,Samarth Hospital And Research Centre,"KALYAN -AHMEDNAGAR HIGHWAY, Junnar, Pune- 412410",412410.0,19.193108,74.195554,9867253399.0,100,Corporate,
1954,28,"Samarth Hospital, Pandharpur",,,17.23956558827751,74.43125957272727,,50,Corporate,
1955,22,Samarth Sayhadri Multispeciality Hospital,"Khambale,Ghoti,Taluka-Igatpuri,Nashik,422402",422402.0,19.6973226,73.5609291,8007819532.0,50,Corporate,
1956,14,Samarth multispeciality Hospital,"Ankushnagar , Jalna- 431212",431212.0,19.88875,75.55897,8087077777.0,30,Corporate,
1957,25,"Sana Hospital,Pune City,Pvt","14, Kausar Baug, Kondhwa Khurd, Off NIBM road, In front of Zamzam Hotel, Pune-411048",411048.0,18.56578105076228,73.89409255768733,7798793456.0,20,Corporate,
1958,25,Sanchit Hospital,"18/2, BARAMATI, Indapur Road, OPP.H.P.PETROL PUMP, Pune- 413102",413102.0,18.150009,74.583291,9970522389.0,50,Corporate,
1959,20,Sane Guruji Rugnalay & Research Center,"10, Mahur Road, Kinwat, Near Bus Stop Kinwat - 431804",431804.0,19.2,77.4,9822312214.0,35,Corporate,
1960,28,Sanjay Bane Charitable Hospital,"Near Wategaon high school wategaon, Kasegaon vategaon road, Walwa, Sangli-415410",415410.0,17.09,74.11,9822237532.0,30,Corporate,
1961,29,Sanjeevan ICU Pvt Ltd Satara,"Civil Hospital Road,Satara",415001.0,17.6881944,74.0068333,9422038724.0,105,Corporate,
1962,34,Sanjeevan Multispeciality Hospital and Reasearch Institute,"Ratanlal Plots, Mahadev Mandir Road,Near Ratanlal Plots,YAVATMAL",445001.0,20.4131111,78.1337777,9822219199.0,105,Corporate,
1963,15,"Sanjeevan hospital & critical care unit ,Jayasingpur","545/546,jaysingpur,laxmi road,near urdu school,KOLHAPUR",416101.0,16.60630039894737,74.30376235873685,9822047010.0,51,Corporate,
1964,26,Sanjeevani Arogya Seva Sanstha,"Datta Mandir Road,Information Centre,Murud Nagar Parishad,",402401.0,18.2789954,72.9872284,8655575608.0,4,Corporate,
1965,30,Sanjeevani Balrugnalya,"Salaiwada,SINDHUDURG",416510.0,15.9108056,73.8230833,9422436660.0,15,Corporate,
1966,14,Sanjeevani Hospital,"80/2 - Ambad , Bansilalaji Rathi Vyapari Sankul , Jalna - Beed Road - 413204",413204.0,18.75,75.62,9923325480.0,11,Corporate,
1967,17,Sanjeevani Mamta Super Speciality Hospital,,,19.446040649122807,72.36373664912281,,48,Corporate,
1968,15,Sanjeevani Multispeciality hospital Kolhapur,"314/1,BORPADALE PHATA,NEAR ADITYA HOTEL,KOLHAPUR",416413.0,17.27,75.6,9011069595.0,50,Corporate,
1969,28,"Sanjeevni Medical Foundations Dr.D.K.Gosavi Memorial, Shri Siddhi Vinayak Ganapati Cancer Hospital","Miraj- Sangli Road, Miraj",416410.0,17.0348056,74.6018333,9823144302.0,59,Corporate,
1970,30,Sanjivani Hospital,"Near Laxmi-Vishnu Holl,College Road,kankavli,SINDHUDURG",416602.0,16.3153191,73.6200283,9422596800.0,30,Corporate,
1971,36,"Sanjivani Hospital, Virar","DATTA MANDIR,VIRAR,Palghar",401203.0,19.4035935,72.7968932,8976300389.0,120,Corporate,
1972,17,Sant Muktabai General Hospital,,,19.446040649122807,72.36373664912281,,109,Government,
1973,34,Sant Shri Dr.Ramrao Maharaj Aarogyadham Hospital and Critical Care Centre Digras,"72,Digras,Darwha Road,YAVATMAL",445203.0,20.1051666,77.7135833,9422166059.0,30,Corporate,
1974,2,Sant Tukaram Hospital and Medical Research Centre,"Old RTO Rd, Samata Colony, Akola, Maharashtra?%27,%27HSP260512745%27)",444004.0,20.67,77.03,9422160487.0,32,Corporate,
1975,22,Santkripa Multispeciality And Accident Hospital,"41A/1B,Devlali,Lam Road,Infront of Bhatiya college",422101.0,19.968664,73.831608,9822079794.0,50,Corporate,
1976,19,Sarakshi Netralaya,"19, RAJIV NAGAR,RAJIV NAGAR SOMALWADA,WARDHA ROAD,NAGPUR",440025.0,21.11063889,79.06097222,9890970641.0,30,Corporate,
1977,25,"Sardar Vallabhbhai Patel Cantonment General Hospital,Pune","Shankar Sheth Road, Pune,Golibar Maidan, Pune Cantoment Board,PUNE",411001.0,18.52322222,73.87586111,9822256960.0,100,Government,
1978,1,Sarkhar Kamgar Hospital Trust,"CITY SURVEY NO.1849,NEWASA ROAD, WARD NO.06SHRIRAMPUR, DIST.- AHMEDNAGAR",413709.0,19.4860278,74.9699167,9822317174.0,150,Corporate,
1979,16,Sarthak Hospital,r2/884 Barshi Road Latur Behinde Usshakiran Latur 413512,413512.0,19.968664,73.831608,9422469569.0,30,Corporate,
1980,28,"Sarvhit Mediserve Pvt Ltd,Miraj,Sangli","532 A/1, SOUTH SHIVAJI NAGAR, SANGLI MIRAJ KUPWAD M CORP, SANGLI-416416",416416.0,17.0348056,74.6018333,9822056440.0,50,Corporate,
1981,3,Sarwadnya Hospital,22 Dhamngaon Rly Behind LIC office Anjansinghi Raod 444709,444709.0,20.93,77.91,8856025862.0,10,Corporate,
1982,25,Sassoon General Hospital Pune,"Near Railway Station,J P Narayan Road,pune",411001.0,18.52322222,73.87586111,9960615798.0,1296,Government,DMER
1983,22,"Satpur Samdayik Arogya Kendra, Swarbaba Nagar, Satpur","Satpur,Nashik - 422007",422007.0,20.2041737,73.8271949,9422275704.0,50,Government,
1984,6,Sau Kesharbai Sonajirao Kshirsagar Hospital,KSK college road Shivaji nagar Beed 431122,431122.0,19.839128,75.890447,9552111000.0,35,Corporate,
1985,13,Sau. Shailaja Memorial Krushna Critical Care Center and Hospital,"Captain Corner Buliding,Captain Corner Buliding, 3rd Floor, Bhadgaon Road, Chalisgaon, JALGAON,Maharashtra?%27,%27HSI55568%27)",424101.0,20.4613641,74.9898334,7588007116.0,40,Corporate,
1986,17,"Savitribai Jyotiba Phule Maternity Home,Bhandup West,",,,19.446040649122807,72.36373664912281,,30,Government,
1987,15,Savitribai Phule Hospital,"852 B,subhash road,KOLHAPUR",416012.0,16.41294444,74.13072222,9421924136.0,115,Government,
1988,22,Saykhedkar Hospital Unit Of Sudam Medi Agro Research and Training Pvt Ltd,"Plot No. 54,61,62,67,68,69,70,71 Cidco, Kamatwada Road, Trimurti Chowk Cidco Nashik %E2%80%93 422008",416510.0,15.9108056,73.8230833,9422047020.0,50,Corporate,
1989,8,Sdh 50 Mul,Chandrapur Road Ta Mul Chnadrapur,441224.0,20.0017089,79.4788825,9322293265.0,50,Government,
1990,34,Seva speciality hospital umarkhed,"Nath nagar,Umarkhed,YAVATMAL",445206.0,19.6008611,77.6906388,9561409893.0,20,Corporate,
1991,22,Shah Hospital,"S. No. 532/A/2, Plot No. 216,Sarda Circle,Above Hero Showroom,NASHIK",422001.0,20.0082,73.80645,9619845632.0,30,Corporate,
1992,34,Shah hospital & Critical care Center,"1213,shinde plot,ZP road,Near Bus stand,YAVATMAL",445001.0,20.4131111,78.1337777,9822221218.0,50,Corporate,
1993,35,Shah lifeline hospital and heart institute pvt. ltd.,"GEETA NAGAR,PHASE-7,MIRABHAYANDER ROAD NEAR MIRA-BHAYANDER FLYOVER BRIDGE, MIRA ROAD (E)",401107.0,19.1922325,73.0637706,9892508528.0,72,Corporate,
1994,17,Shahaji Nagar Maternity Home,,,19.446040649122807,72.36373664912281,,30,Government,
1995,19,"Shalinitai Meghe Hospital& Research Centre, Nagpur","Wanadongri,Hingna Road,YCCE campus,NAGPUR",441110.0,20.934524,78.847466,9595748874.0,350,Corporate,
1996,15,"Sharanya Heart Care Nursing Home, Kolhapur","PLOT NO 8,LANE NO 1HARI OM NAGAR ,NEAR AMBAI TANK RANKALA A WARD,NEAR AMBAI TANK,KOLHAPUR",416010.0,16.60630039894737,74.30376235873685,9422458292.0,35,Corporate,
1997,18,"Shatabdi Hospital , Govandi",,,19.11878330833333,72.87393688666666,,210,Government,MCGM
1998,6,Shatayu Hospital And Nursing Home,2622 Phalke Complex Near Bus Stand Beed Aurangabad Road Georai Beed Aurangabad Road 431127,431127.0,19.300388,75.382024,9423472407.0,30,Corporate,
1999,25,Shatayu Hospital and Ayurvedic Research Centre,"1697, NEAR TVS TULASI SHOWROOM, MORGAON ROAD JEJURI, PURANDHAR, PUNE- 412303",412303.0,18.29966,74.248531,9881995700.0,30,Corporate,
2000,15,Shatayu Multispecialty Hospital & Research Institute,"Dindaulat Vikas Seva Society,Near Central Bank of India,Arjunwad Wadi Road, Tal - Shirol, Kolhapur",416103.0,16.60630039894737,74.30376235873685,7588697796.0,50,Corporate,
2001,1,Shelke Hospital,"Ruhichattishi Nagar , Ahemad nagar , Solapur Road , 414002",414002.0,19.06,74.78,9096316482.0,30,Corporate,
2002,23,Shendge hospital & research centre,"4th & 5th Floor Roongta vella vista colony ,Near Bhujbal Farm Mumbai Agra Service road, Nashik- 422009",413606.0,17.8319935,76.6252018,8888138850.0,100,Corporate,
2003,9,Shifa Hospital,"466/2/1,DHULE,CHALISGAON ROAD,100 FEET ROAD,",424001.0,20.9254213,74.7395367,8623072786.0,15,Corporate,
2004,31,"Shinde Hospital,Pandharpur,Solapur,Pvt","Near Bajaj Blood Bank, Bhakti Marg, Pandharpur, Solapur- 413304",413304.0,17.794052,75.35725,9372346129.0,25,Corporate,
2005,25,"Shinde Hospital,Shirur,Pune,Pvt",Gate number 2 old market yard Shirur Taluka Shirur district Pune pin code 412210,412210.0,18.8258964,74.3792657,8087443983.0,15,Corporate,
2006,31,"Shinde Hospital,Solapur,Pvt","Shahu Nagar Karmala, Solapur- 413202",413202.0,18.272356,75.078251,9975631861.0,30,Corporate,
2007,25,Shingote Multispeciality Hospital Prasutigruah,"BODAKENAGAR,NEAR NEW BUS STAND,?%27,%27HSI67899%27)",410502.0,19.209911,73.772791,8208216068.0,30,Corporate,
2008,31,"Shirke Multispeciality hospital and ICU LLP,Solapur,Mangalwedha,Pvt","Murlidhar Chowk,Near Lale Collection",413305.0,17.4662,75.344862,9423333365.0,50,Corporate,
2009,12,"Shivam Hospital & ICU, Hingoli","Haji Sk Ismail Comlex Pensionpira Hingoli,Ismail Comlex,Pensionpira Hingoli",431512.0,77.156786,19.3297449,9767656065.0,30,Corporate,
2010,31,"Shivam Hospital,Velapur,Malshiras,Solapur,Pvt","1206/1/B/1206/2/1207/2,  VELAPUR AKLUJ ROAD, Sumitra Nagar, A/P: VELAPUR, TAL: MALSHIRAS, DIST: SOLPAUR,-413113",413113.0,17.770831,75.121127,9765362999.0,30,Corporate,
2011,13,Shivneri Orthopaedic Multispeciality Hospital,"63 B, Near Panchmukhi Hanuman mandir, Sindhi Colony Road, Jalgaon 425001",425001.0,20.46428,75.004181,8600158801.0,30,Corporate,
2012,25,Shlok Hospital,"KONADPUR PHATA,Mouje Khed Shivapur, Haveli?%27,%27HSI50604%27)",412205.0,18.3236,73.88075,8007500995.0,50,Corporate,
2013,4,Shraddha Hospital & Critical Care Center,,,19.944847311671925,75.41925964069401,,35,Corporate,
2014,22,"Shraddha Hospital, Ghoti","3137,GHOTI,SHRIRAMWADI,ROYALCOMPLEX",422402.0,19.6973226,73.5609291,9890008384.0,30,Corporate,
2015,22,Shree Accident Maternity Multispeciality Hospital,"SANGALE BUILDING , PACHORE LANE ,GAVTHA, SINNAR,NASHIK , 422103",422103.0,19.78894,74.0153,9604108915.0,55,Corporate,
2016,4,Shree Bhagwan Mahaveer Multispeciality Hospital Private Ltd,,,19.944847311671925,75.41925964069401,,125,Corporate,
2017,22,Shree Child Care Centre Hospital,"14/80,SURVEY NO 301 A,SBI ROAD,NEAR SANDESH CINEMAX,NASHIK",423203.0,20.5533619,74.5080312,9822548380.0,50,Corporate,
2018,22,Shree Datta Krupa Super Specialty Hospital,"2nd Floor,Shree Datta-Krupa Super Speciality Hospital,Yadavrao Raje Sankul,Dindori",422202.0,20.2017969,73.8307798,9130016710.0,50,Corporate,
2019,33,Shree Gajanan Bal rugnalaya,"28,29 Panchayat Samiti road,Nagar Panchayat,Panchayat Samiti road,Malegaon,WASHIM",444503.0,20.27,76.91,8806383468.0,20,Corporate,
2020,13,Shree Ganesh Netralaya Retina Super-speciality Center,"8 Pande chowk, Dixit wadi, Pande dairy, 425001",425001.0,20.46428,75.004181,,5,Corporate,
2021,31,"Shree Hospital,Shirol,Kolhapur,Pvt",,,19.019509447565543,74.2110501670412,,35,Corporate,
2022,1,Shree Janardhan Swami Hospital,"Shree Janardhan Swami Hospital,Kokamthan, Kopargapn,Mumbai - Nagpur Highway,Near Puntamba Phata ,AHMADNAGAR",423601.0,19.833342,74.423251,9921019090.0,314,Corporate,
2023,35,Shree Jeevdani Devi hospital,,,19.295112535714285,73.01962990809524,,150,Government,
2024,31,"Shree Lahan Mulanche Hospital,Malshiras,Solapur,Pvt","IN FRONT OF NEW BUS STAND, TAMHANENAGAR, AKLUJ, MALSHIRAS, SOLAPUR- 413101",413101.0,17.477512,75.298578,9834151588.0,35,Corporate,
2025,35,Shree Mahaganpati Hospital,"Plot No 75/76, Radha Nagar, Ganesh Mandir Rd, near Saibaba Mandir, Manda, Titwala, Maharashtra",421605.0,19.2412101,73.1290506,9820872084.0,50,Corporate,
2026,28,"Shree Matrnity And Multispecility Hospital,Sangli,Pvt","ANANT GANGA BHAVAN, AMBEDKAR ROAD, BEHIND ANURADHA HOTEL, Sangli-416416",416416.0,17.0348056,74.6018333,9860549080.0,30,Corporate,
2027,6,Shree Mauli Hospital critical surgical And trauma care unite,Near Taj Plaza Front Of Veer Hospital Jalna Road 431122,431122.0,19.839128,75.890447,8999853892.0,30,Corporate,
2028,25,Shree Multispeciality hospital,"Talegaon Damdare, Shirur, Pune-412208",412208.0,18.65725,74.13765,7020068561.0,30,Corporate,
2029,18,Shree Naminath Jain Foundation (Borivali east),,,19.11878330833333,72.87393688666666,,21,Corporate,
2030,9,Shree Omkar Superspeciality Hospital,"14, Hari om nagar,Opp panchayat samiti ,Wadi Bhokar road,Deopur",424001.0,20.9254213,74.7395367,8421559318.0,30,Corporate,
2031,14,Shree Rajureshwar Hospital,"Ambad Choufully, Ambad Road - 431203",431203.0,19.84,75.89,7385447101.0,30,Corporate,
2032,35,Shree Ramskrishna Netralaya,"Shop No.1-4, Dosti Imperia ManpadaThane West Opposite R Mall, Ghodbunder Road 400607",400607.0,19.2376677,72.9777802,9619444925.0,15,Corporate,
2033,35,Shree Ramtanu Mata Bal Rughnalay Turbhe,"No.456, Bank Of India Rd, near Shop No.4, Plot, Turbhe Village, Sector 22, Turbhe, Navi Mumbai, Maharashtra 400705",400705.0,19.0718611,73.0074444,9022588781.0,50,Government,
2034,22,Shree Sai Care MultiSpeciality Hospital,"Serve NO. 282/2 , Plot No. 1 ,  Sangmeshwar Ward , malegaon , , Old Agra Road , new  Panchaganga Showroom ,  Jyoti Nagar  , 423203",423203.0,20.5533619,74.5080312,9272324157.0,30,Corporate,
2035,28,"Shree Seva Multispeciality Hospital & ICU Center, Atpadi","Bypass Road, Atpadi",415301.0,17.42,74.94,9403007491.0,50,Corporate,
2036,12,"Shree Shivam Hospital,Hingoli,Hingoli","NARAYAN NAGAR, ZILLA PARISHAD SCHOOL ROAD, Hingoli-431513",431513.0,77.1476,19.79908,8975814545.0,40,Corporate,
2037,35,Shree Shraddha Multispeciality Medical Centre,woollen chawl SVP Rd Lakshmi Nagar Housing Board Colony Ambernath Maharashtra 421505,421505.0,19.1895041,73.2160674,9370105213.0,33,Corporate,
2038,14,Shree Surgical Hospital,"Plot No - 9472 , Old Jalna , Near Gandhi Chaman , Near Datta Mandir - 431203",431203.0,19.84,75.89,9890110011.0,30,Corporate,
2039,27,Shree Swami Samarth General Hospital,"Above RDCC Bank, Satvali Road, Behind Lanja RH %E2%80%93 416701",416701.0,16.861949,73.5490059,9028210724.0,30,Corporate,
2040,22,Shree Swami Samarth Hospital,"Cidco,Nashik - 422009",422009.0,19.988439,73.720725,9422275224.0,50,Government,
2041,25,"Shree Varad Vinayak Hospital,Daund,Pune,Pvt","RAM-SINDHU COMPLEX, KEDGAON TOLL NAKA, SHIRUR CHAUFULLA ROAD, Pune-412203",412203.0,18.529252,74.336752,9404272622.0,60,Corporate,
2042,9,"Shree Vighnaharta Superspecialty hospital,Trauma & Crtical care center","21,Ranapratap Road,Ranapratap colony,Dhule",424002.0,20.9042271,74.7748909,9403065447.0,50,Corporate,
2043,23,Shree Vithal Multispeciality Hospital and ICU Center,"1594,WASHI COLLEGE ROAD,NEAR GRAMIN RUGNALAY WASHI,OSMANABAD",413503.0,18.2279,76.0567,7020908466.0,30,Corporate,
2044,25,"Shree hospitals criticare and trauma center pvt ltd , Kharadi, Hadapsar by pass road, Pune","Shree hospitals criticare and trauma center pvt ltd , Kharadi, Hadapsar by pass road, Pune?%27,%27HS161893%27)",411006.0,18.56025,73.89202778,9503344984.0,72,Corporate,
2045,6,Shreya Hospital,Ambajogai Road kaij Beed 431123,431123.0,18.781635,76.017068,9764974300.0,40,Corporate,
2046,21,Shreyas Accident Hospital,"5,Ganesh Nagar ,Old Mohida Road , Shahada, 425409",425409.0,21.5455911,74.4683263,9422288016.0,12,Corporate,
2047,15,"Shri B.A.Birnale Memorial Hospital, Jaysingpur,Shirol,Kolhapur,Pvt","1548, 11 th Lane, Near Chougule Ice Factory, Jaysingpur, Shirol, Kolhapur-416101",416101.0,16.60630039894737,74.30376235873685,9422045782.0,30,Corporate,
2048,35,Shri Bhagwan Mahadev Sambare Crystalcare Rugnalay,"92/1/A &94/0/B,NEERA ARCADE,NEAR ATHITI HOTAL OPP GURUDWARA,ASANGAON",421601.0,19.5101,73.34695,9969513634.0,120,Corporate,
2049,19,"Shri Bhavani Multispeciality Hospital & Research Institute , Nagpur","SR 58, Mouza Punapur,PARDI,BHAVANI MATA MANDIR ROAD, OPP MAHAKALKAR LAWN",440035.0,19.98925,79.55677778,9881101122.0,110,Corporate,
2050,9,Shri Chhatrapati Neuro trauma and Superspeciality Hospital,"June vedant mangal Karyalaya,Nakane road Deopur Dhule %E2%80%93 424004",424004.0,20.88885,74.912,7028679999.0,30,Corporate,
2051,34,Shri Datta Hospital and Research Center,"Datta Chowk,main Road,Near Bank of India,YAVATMAL",445001.0,20.4131111,78.1337777,9623271010.0,50,Corporate,
2052,14,Shri Ganpati Netralaya,"SHRI GANAPATI NETRALAYA JALNA,SURVEY NO 204/2,DEVALGAONRAJA-MANTHA ROAD,NEAR JANATA HIGH SCHOOL,JALNA",431203.0,19.84,75.89,9699682862.0,141,Corporate,
2053,31,Shri Ganpati multispecialty hospital,"118,DATTA NAGAR,KARAD ROAD,INFRONT OF UMA COLLEGE,SOLAPUR",413304.0,17.794052,75.35725,9860760138.0,40,Corporate,
2054,20,Shri Guru Govind Singhji Memmorial Civil Hospital,"Near Shivaji Putla, Vazirabad Nanded",431601.0,20.554431,74.512024,7057295962.0,100,Government,
2055,20,Shri Guruji Rugnalay,"Purna Road, Nanded",431602.0,19.2,77.4,8275060546.0,25,Corporate,
2056,35,Shri K.V.O. Jain Mahajan Mubai Sanchalit Shri K.V.O. Jain Manav Seva Kendra (Navneet Hospital),,,19.295112535714285,73.01962990809524,,15,Corporate,
2057,7,Shri Krupa Jawanjal Hospital Private Limited,"ward no 7, sai nagar, near bus stand, Siddhartha Nagar, Chikhli, Maharashtra 443201",443201.0,20.229725,76.239946,8793186624.0,30,Corporate,
2058,22,Shri Mahavir jain Dharmarth Dawakhana Sanchalit Shri Rasiklal M Dhariwal Hospital & Research Center,"Plot no. 147, Shivsamarth Nagar, Peth Road, Near RTO Office Shivsamarth Nagar, Peth Road - 422003",422003.0,20.080116,74.109816,9011022883.0,48,Corporate,
2059,29,"Shri Mangalmurti Clinic And Research Center, Satara","28, Kalyani Estate,Opposite?%20ZP,%20Satara%27,%27HSI60065%27)",415001.0,17.6881944,74.0068333,9890253954.0,30,Corporate,
2060,5,Shri Sai Hospital,"KH-365, Chole Eye Hosspital, Nagpur road %E2%80%93 441904",441904.0,21.1630556,79.6558056,9422476985.0,30,Corporate,
2061,13,Shri Sai Hospital,"54,kajgaon road,near bus stand,,parola,Jalgaon",425111.0,20.80425,75.2846,9604070270.0,30,Corporate,
2062,3,Shri Sant Acchyut Maharaj Heart Hospital Run By Sane Guruji Manav Seva Sangh Amravati,"Mardi Road, Mardi Raod Masod",444602.0,20.907,77.6026,9689207196.0,50,Corporate,
